lon,lat,iron_oxide,ferrous,clay,ndvi,elevation,slope,curvature,twi,dist_um,label
121.61347400645876,-4.210673231253433,1.1644043,0.66631407,1.8675889,0.76043445,21,9.264548,3.0,11.557198195218987,0.0,0
121.61041973449277,-4.2103139051397855,0.90636706,0.46797875,2.340625,0.85942495,45,8.699491,0.0,10.928024961131957,0.0,0
121.67815270691536,-4.302840379404096,1.1011673,0.47972974,2.3175075,0.8400678,377,14.213149,1.0,12.033357612997582,0.0,0
121.69324440368857,-4.30948791250658,0.8819742,0.45092413,2.404418,0.8770749,490,2.6252234,0.0,16.084268418564967,0.0,0
121.60754512558356,-4.191089958059628,1.6711539,1.0479167,1.3399932,0.37683755,26,1.8593028,2.0,13.171632979189951,241.4498538062885,0
121.61509097397015,-4.201510415355414,0.92831546,0.40083817,2.4125304,0.8691093,47,3.9341216,6.0,13.807203249006688,0.0,0
121.697915643166,-4.310565890847524,1.0246085,0.4779587,2.2750473,0.83327264,527,15.653565,38.0,10.32286437693606,0.0,0
121.62299614847042,-4.215164807674031,1.1081082,0.56481016,2.2882054,0.79504657,101,7.4506826,-13.0,12.69448177331563,0.0,0
121.68462057696102,-4.301942064119976,1.123867,0.55663615,2.2680652,0.80765253,495,24.268862,-27.0,9.847262395147592,0.0,0
121.64257942166424,-4.243551570652207,1.122867,0.5105442,2.2986217,0.7987152,288,11.169903,23.0,11.366114371522908,0.0,0
121.69827496927964,-4.300504759665385,1.0207101,0.48989245,2.2569351,0.8199609,500,15.007566,-31.0,11.060248621127805,0.0,0
121.6167079414816,-4.223429308287931,0.9318841,0.52026683,2.3526683,0.801849,102,11.324464,-8.0,10.658891295321697,0.0,0
121.68677653364291,-4.304098020801863,1.0062305,0.4905149,2.364608,0.85257876,487,12.020515,-14.0,10.597456074704567,0.0,0
121.69665800176824,-4.3021217271768,1.0913107,0.54454684,2.2422519,0.7956144,494,3.8191135,-23.0,13.836836342489894,0.0,0
121.61850457204984,-4.225585264969817,0.9637681,0.5944487,2.2743363,0.813986,67,7.604544,14.0,18.492071928465357,0.0,0
121.63718952995951,-4.2471448317886855,1.141705,0.6058651,2.0889788,0.7462553,295,22.037205,-30.0,10.648294547026603,0.0,0
121.63144031214117,-4.251277082095635,1.0206795,0.5265939,2.1466296,0.7892329,229,17.462963,-8.0,10.207225975453794,0.0,0
121.63952514969824,-4.230076841390415,1.3163266,0.6261442,2.0670445,0.7427717,272,3.3466315,0.0,11.889897495004538,0.0,0
121.63736919301634,-4.241934603140792,0.9104478,0.50198054,2.2268372,0.8020766,240,15.589726,-69.0,15.600247499152813,0.0,0
121.54717833849074,-4.27445361642592,1.1120448,0.53541553,2.2247972,0.80065274,60,22.096878,-33.0,9.952122700438393,0.0,0
121.61491131091336,-4.202049404525885,0.8792453,0.41947114,2.3863246,0.8691379,47,1.313209,0.0,14.905815233957512,0.0,0
121.63503357327762,-4.233490439470069,1.1487805,0.64816713,2.072289,0.7221239,293,13.265062,4.0,10.49575778105132,0.0,0
121.63898616052776,-4.2471448317886855,0.8922156,0.4599761,2.4251966,0.8365332,327,8.498155,-5.0,10.951747850043892,0.0,0
121.69234608840443,-4.307870944995165,1.031068,0.40758654,2.463077,0.8733755,493,3.9343932,-3.0,11.727560820498594,0.0,0
121.61041973449277,-4.219656384094629,1.1274834,0.60213137,2.1214018,0.78418636,94,2.0741549,-8.0,16.76345576115221,0.0,0
121.6325182904821,-4.251456745152459,0.95708156,0.47608575,2.2804477,0.8315922,231,11.046749,16.0,10.684326633815418,0.0,0
121.6136536695156,-4.18659838163903,2.0604558,1.458933,0.95351404,0.06372439,35,7.4550138,12.0,11.084492124425704,15.071094500405726,0
121.62317581152725,-4.228100547765352,0.94520545,0.5050284,2.161572,0.81724274,104,10.392209,49.0,11.845495882581176,0.0,0
121.63377593187984,-4.243731233709031,1.0429448,0.51961106,2.2325904,0.80145985,206,2.6251104,2.0,12.133150227062906,0.0,0
121.64132178026648,-4.232412461129125,1.1029412,0.56016463,2.2167919,0.7877158,282,9.893635,-39.0,10.797086725821211,0.0,0
121.63054199685703,-4.246605842618214,0.98466253,0.46678072,2.3088858,0.8322884,232,3.8283453,16.0,12.448193977089078,0.0,0
121.612216365061,-4.187137370809501,1.4762727,1.4591196,0.8848821,0.01098263,29,1.8592936,2.0,13.171643381525586,114.50274336323174,0
121.6400641388687,-4.233310776413245,1.0156249,0.52209085,2.2861035,0.8163323,240,16.3108,25.0,10.972769473289311,0.0,0
121.61634861536794,-4.202229067582709,0.9591078,0.43153918,2.2184465,0.84978163,51,6.210778,17.0,15.16062985421525,0.0,0
121.64922695476672,-4.243551570652207,0.9419643,0.45072633,2.3719008,0.8469906,353,17.793636,-6.0,10.187240004018596,0.0,0
121.62605042043644,-4.218578405753685,0.906051,0.48768476,2.294913,0.8555288,130,1.8543341,-1.0,15.314346321740365,0.0,0
121.60952141920863,-4.219656384094629,1.0424029,0.51439637,2.2202034,0.81926787,100,7.8315845,-18.0,14.366786917750996,0.0,0
121.63718952995951,-4.251277082095635,0.92820513,0.51982886,2.3662338,0.8127747,272,2.787948,1.0,13.459162851799569,0.0,0
121.61598928925429,-4.207978285401074,1.0379747,0.49737248,2.4602447,0.8158855,56,10.732134,-17.0,10.71398345715605,0.0,0
121.64491504140294,-4.240317635629378,1.0283911,0.5537726,2.2559109,0.79969275,311,5.4030013,-2.0,13.01849113677233,0.0,0
121.6220978331863,-4.225944591083465,0.97712415,0.57894737,2.202977,0.80777884,95,18.161629,-40.0,10.858531730955857,0.0,0
121.63611155161855,-4.251816071266108,1.0041039,0.55734676,2.2471225,0.7805352,257,4.731064,-7.0,13.151975978237036,0.0,0
121.63233862742528,-4.236005722265603,1.1812499,0.53496605,2.1962447,0.7993098,210,11.091699,-9.0,13.078080500782576,0.0,0
121.53532057674036,-4.27265698585768,1.5376213,0.6716804,1.8025174,0.6598658,117,12.735838,30.0,11.231001339417793,0.0,0
121.64293874777788,-4.239958309515729,0.9530386,0.5108663,2.3458073,0.81137234,300,15.497759,-37.0,12.125229823618234,0.0,0
121.67455944577888,-4.3021217271768,1.050633,0.54283905,2.2651715,0.8100143,393,18.153708,45.0,11.957513453303712,0.0,0
121.64617268280072,-4.241395613970321,1.1015873,0.5050177,2.1851852,0.8141901,327,9.778645,13.0,11.50214506383305,0.0,0
121.61760625676573,-4.218398742696861,0.9792388,0.5524357,2.2935393,0.8252547,82,6.5302835,6.0,11.218211088369651,0.0,0
121.61760625676573,-4.22756155859488,1.1814815,0.53872997,2.2025678,0.799686,105,7.622633,-43.0,11.061946691139353,0.0,0
121.69719699093868,-4.3021217271768,1.1627359,0.5498264,2.1390696,0.7749629,493,8.68964,4.0,12.315349788291073,0.0,0
121.63988447581188,-4.241036287856673,1.0637932,0.50268626,2.28026,0.8009998,260,6.5473514,-7.0,12.824987046057846,0.0,0
121.54142912067238,-4.273016311971328,1.0,0.5164108,2.2170453,0.810254,86,14.153408,-7.0,10.428344237661252,0.0,0
121.64329807389151,-4.240676961743025,1.0328283,0.5504613,2.2987554,0.79193693,309,8.699731,6.0,10.927957032636485,0.0,0
121.63395559493668,-4.239778646458905,1.0844444,0.52281344,2.2720685,0.8002456,202,18.976349,32.0,10.118253377853828,0.0,0
121.67815270691536,-4.305714988313278,1.1300001,0.5551162,2.2505012,0.7990218,421,10.459345,-20.0,10.740201869834312,0.0,0
121.64204043249376,-4.241036287856673,1.0894737,0.53072965,2.1803484,0.7772397,282,8.510279,11.0,10.950309016119489,0.0,0
121.54574103403614,-4.27445361642592,1.0292208,0.4986807,2.290909,0.81068975,64,20.859987,-8.0,10.015497684296305,0.0,0
121.6114977128337,-4.2076189592874265,1.4202702,0.7536461,1.7953053,0.6568163,20,5.638271,19.0,11.366205895896767,0.0,0
121.61886389816348,-4.215164807674031,1.0563847,0.53756213,2.3337562,0.82965636,54,7.044045,2.0,11.14176977533346,0.0,0
121.67887135914266,-4.3093082494497565,1.0743589,0.50733525,2.183789,0.8319294,437,10.992985,19.0,10.689254073641957,0.0,0
121.68569855530195,-4.304277683858687,1.0569396,0.49222982,2.245435,0.81012255,491,22.840582,30.0,9.91532756730378,0.0,0
121.62299614847042,-4.226842906367584,0.98376626,0.5653409,2.3139534,0.805707,86,14.140905,-2.0,14.25796401149467,0.0,0
121.6912681100635,-4.305894651370102,1.1679894,0.49816933,2.2712572,0.81648135,498,8.733179,-8.0,12.022590014022477,0.0,0
121.63072165991386,-4.235107406981484,1.2260749,0.5293278,2.1451707,0.7759473,249,7.934845,-22.0,11.021297630257624,0.0,0
121.621379180959,-4.207079970116955,1.077374,0.52538604,2.210499,0.79609495,112,1.8593404,10.0,13.17159402455332,0.0,0
121.68228495722232,-4.308230271108813,1.2083898,0.5568325,2.2651083,0.77752864,475,11.490262,-25.0,10.64385638193065,0.0,0
121.6934240667454,-4.308769260279285,0.91320753,0.46648517,2.2964823,0.84784657,489,1.3133005,-3.0,16.77741596635295,0.0,0
121.6242537898682,-4.228100547765352,1.0425531,0.5535822,2.1866825,0.812824,132,13.889526,20.0,11.141141662951329,0.0,0
121.6334166057662,-4.236365048379251,0.96858644,0.5564516,2.1883495,0.78286386,226,18.834002,16.0,10.126362713507808,0.0,0
121.68120697888138,-4.312003195302115,1.0640393,0.51619476,2.2453203,0.8217454,452,13.166023,36.0,12.295183825005504,0.0,0
121.70079025207518,-4.3103862277907,0.8933934,0.4326526,2.529028,0.8754709,543,7.440783,0.0,12.18487905815996,0.0,0
121.53873417482002,-4.273195975028152,1.3195267,0.53981507,2.142012,0.7652014,65,23.90146,-10.0,10.963124124905862,0.0,0
121.63359626882304,-4.240137972572553,1.0469418,0.5206707,2.1238208,0.8076823,202,18.473646,17.0,10.147112986887803,0.0,0
121.61868423510666,-4.212290198764848,1.0662359,0.5008567,2.371873,0.8277662,61,17.956024,-2.0,10.870724016534243,0.0,0
121.63808784524365,-4.242832918424912,0.95498395,0.47708622,2.3250003,0.8155852,250,14.141165,2.0,10.42928573071733,0.0,0
121.63287761659574,-4.2480431470728055,1.249694,0.5920672,2.0867348,0.74246436,245,15.825131,17.0,11.00462351828843,0.0,0
121.6235351376409,-4.226842906367584,0.97982717,0.5686778,2.2589235,0.82316995,109,19.726154,-35.0,13.905046616152465,0.0,0
121.61796558287936,-4.212649524878496,1.0932568,0.5849683,2.06421,0.78480655,45,7.3788605,9.0,11.787990150006486,0.0,0
121.62335547458407,-4.220734362435572,1.0,0.51891714,2.329429,0.82554334,92,17.305132,0.0,10.910074055194189,0.0,0
121.6123960281178,-4.2047443503782445,0.77737224,0.48736358,2.3504155,0.88470906,31,4.6353292,-16.0,11.563128717132916,0.0,0
121.53999181621778,-4.270321366118969,1.7824819,0.9662324,1.5301757,0.2586521,105,19.652782,12.0,10.080388680327443,0.0,0
121.68084765276772,-4.3103862277907,0.9885058,0.47257105,2.3391492,0.859103,476,5.6389995,0.0,11.365945287652002,0.0,0
121.61706726759525,-4.19899513255988,1.0699708,0.5571365,2.1467733,0.8037696,71,4.1495285,3.0,12.367431140737528,0.0,0
121.69144777312032,-4.303379368574568,1.1296929,0.48218766,2.318456,0.84665275,502,4.635708,8.0,12.66153399188217,0.0,0
121.63072165991386,-4.249121125413748,1.0029941,0.5122597,2.2536442,0.80017895,198,19.204075,-18.0,11.491677884064217,0.0,0
121.70061058901835,-4.305175999142807,1.0205479,0.47202337,2.3670213,0.85352665,560,10.732289,8.0,10.713844848976478,0.0,0
121.6325182904821,-4.248941462356925,0.9679145,0.4688539,2.220397,0.81054556,239,2.9376829,-10.0,13.119080847499587,0.0,0
121.54358507735428,-4.272297659744032,1.4074074,0.61893886,1.7518647,0.7041916,86,20.439037,23.0,10.03776437697839,0.0,0
121.63449458410716,-4.252714386550227,1.017094,0.5398562,2.2575164,0.7992126,239,12.259876,18.0,11.270350037116792,0.0,0
121.6912681100635,-4.308948923336109,0.9800363,0.44665837,2.3073626,0.8609502,487,3.934396,-8.0,12.420705195712232,0.0,0
121.61652827842477,-4.2094155898556656,0.95845693,0.47316158,2.3696237,0.84045446,60,2.0775108,11.0,12.367407223529,0.0,0
121.621379180959,-4.209056263742018,1.0643642,0.5577963,2.2760885,0.81970483,91,6.464861,14.0,14.118752879618643,0.0,0
121.61545030008382,-4.209595252912489,0.94871795,0.5274356,2.267148,0.84694934,61,5.4028454,-4.0,11.4091197266101,0.0,0
121.67779338080172,-4.310565890847524,0.9723618,0.4934619,2.2769535,0.84679335,420,1.3133019,0.0,13.924780174715949,0.0,0
121.61203670200416,-4.214625818503559,0.9409594,0.443203,2.3681593,0.85332185,74,11.65748,-3.0,10.629126661023175,0.0,0
121.62371480069773,-4.223788634401578,0.96363634,0.4664567,2.4519868,0.8459302,124,9.594764,-25.0,10.828370696736192,0.0,0
121.63665054078903,-4.237802352833842,1.1126984,0.6123707,2.2022178,0.77438045,192,8.33967,4.0,15.91962525025284,0.0,0
121.69468170814316,-4.308948923336109,1.0431894,0.48631743,2.2867646,0.8487112,500,5.924212,4.0,11.31626822288125,0.0,0
121.69072912089304,-4.3093082494497565,1.0239725,0.516834,2.3584907,0.8377205,479,9.375049,11.0,11.545003716757634,0.0,0
121.70312587181388,-4.3017624010631526,1.2985075,0.6500579,2.0720222,0.7000739,466,21.15174,-6.0,11.386538289114991,0.0,0
121.62335547458407,-4.207079970116955,0.9272238,0.45699057,2.3298836,0.8394399,140,11.949174,-5.0,11.296857817541552,0.0,0
121.61329434340192,-4.184442424957143,2.57187,1.4187002,1.0030875,0.07824399,31,0.9298883,-4.0,13.171650523498537,229.22941850632293,0
121.54250709901332,-4.270501029175793,1.1098901,0.49498102,2.1932516,0.8101504,58,19.677443,-19.0,10.772176368613534,0.0,0
121.59442972243542,-4.224866612742521,0.95718664,0.5283728,2.1035156,0.81427085,172,17.832668,16.0,10.184924465993694,0.0,0
121.67473910883572,-4.307331955824694,1.0583658,0.48347226,2.4097424,0.854972,409,18.15372,12.0,10.165745767575814,0.0,0
121.6273080618342,-4.21282918793532,1.0909091,0.5477437,2.1529565,0.7956547,154,12.188711,20.0,11.27640164596522,0.0,0
121.6093417561518,-4.218578405753685,0.992674,0.40935585,2.454301,0.85013133,103,15.497401,19.0,10.33352070558259,0.0,0
121.59712466828778,-4.223788634401578,0.83032495,0.4465409,2.3932586,0.87111235,201,10.392181,-22.0,10.746892832759444,0.0,0
121.67455944577888,-4.308409934165637,1.0236688,0.5283316,2.3337195,0.8335738,413,11.91186,1.0,10.606800027603676,0.0,0
121.62066052873172,-4.226303917197113,1.3381295,0.6060888,2.1392543,0.7928154,84,5.847185,6.0,11.32955336998036,0.0,0
121.68983080560892,-4.310745553904348,1.099026,0.55720335,2.231723,0.8012623,465,8.243096,-11.0,16.558522856503618,0.0,0
121.6483286394826,-4.242473592311264,0.9123867,0.47489363,2.3478262,0.842174,368,7.893262,-3.0,11.026610555983698,0.0,0
121.61796558287936,-4.206720644003307,1.0104167,0.5487606,2.3222363,0.81688243,87,12.419932,-22.0,10.563879792991482,0.0,0
121.63593188856174,-4.2395989834020815,1.0898551,0.6185828,2.061446,0.760662,221,3.9342186,18.0,11.727691300429568,0.0,0
121.6256910943228,-4.246066853447743,1.1291138,0.6344538,2.0728617,0.7480226,130,13.151839,13.0,11.60323716169481,0.0,0
121.69090878394988,-4.311104880017996,0.96630937,0.48616603,2.2809064,0.8308764,472,5.639005,11.0,12.059089371023962,0.0,0
121.61437232174288,-4.218578405753685,1.0742049,0.5088297,2.3977432,0.83319616,67,4.1428866,13.0,14.38391455242182,0.0,0
121.61742659370888,-4.223069982174282,1.0510949,0.558906,2.232493,0.8165605,75,20.00442,21.0,10.061214625345434,0.0,0
121.6093417561518,-4.215883459901327,0.98396796,0.39821973,2.3813262,0.8662854,86,16.340225,25.0,10.277739950749158,0.0,0
121.61473164785652,-4.212290198764848,1.2940298,0.64100754,1.7803327,0.73502445,31,4.7190876,8.0,19.399097412276017,0.0,0
121.68156630499502,-4.3017624010631526,1.268,0.47498563,2.247619,0.8329381,437,10.096576,-19.0,11.46942282946192,0.0,0
121.621379180959,-4.2085172745715465,1.0602782,0.5225899,2.320767,0.8203248,96,8.242879,23.0,13.179961455798308,0.0,0
121.6393454866414,-4.238521005061139,1.2129761,0.58214235,2.1056142,0.7665264,276,17.290844,-55.0,10.91092885879378,0.0,0
121.6167079414816,-4.209235926798842,0.9936709,0.5297001,2.3581514,0.8339503,61,2.9312181,0.0,12.02272502061399,0.0,0
121.6077247886404,-4.1925272625142185,1.8061421,0.89353615,1.4053156,0.43107617,25,4.639729,-6.0,12.255338520656574,143.26744450191143,0
121.68533922918832,-4.305894651370102,0.98305094,0.5099922,2.2304199,0.8093449,462,15.788213,-21.0,11.007008377082588,0.0,0
121.60682647335628,-4.18893400137774,1.531961,0.7847999,1.3937207,0.5535912,18,2.0774672,3.0,12.367453696772571,469.77079697056956,0
121.63377593187984,-4.232771787242774,1.0895741,0.51598835,2.1913579,0.8053005,286,17.83274,-30.0,10.1849105131558,0.0,0
121.63862683441413,-4.237083700606547,1.1046729,0.49618194,2.2322628,0.82131517,225,12.217854,11.0,11.679372777778038,0.0,0
121.63718952995951,-4.243731233709031,1.166185,0.5393241,2.0631883,0.7820686,242,6.547372,12.0,12.601835812831617,0.0,0
121.53747653342224,-4.268884061664378,1.657077,0.7583628,1.8222222,0.5584177,121,5.638704,3.0,11.366050061501571,0.0,0
121.61778591982254,-4.19899513255988,1.2422535,0.64797294,1.9752833,0.7406645,76,3.7147348,9.0,11.785318694535636,0.0,0
121.63880649747092,-4.227741221651704,1.5500726,0.73330134,1.8341327,0.7084357,269,1.313231,-5.0,13.924940541200108,0.0,0
121.6242537898682,-4.210493568196609,1.0154638,0.51785713,2.2405248,0.81890607,97,6.5302825,12.0,15.522286205077652,0.0,0
121.67599675023348,-4.31128454307482,1.0141956,0.45972693,2.433687,0.85091585,415,3.828649,-18.0,11.754883534568778,0.0,0
121.61401299562922,-4.217141101299093,0.9713322,0.5309595,2.267416,0.8164728,69,7.9416757,-18.0,12.11905956047613,0.0,0
121.69504103425682,-4.301403074949505,1.0135823,0.4783634,2.3132126,0.8470603,494,15.590489,2.0,10.327121090604722,0.0,0
121.612216365061,-4.222530993003811,0.9531773,0.44502908,2.363235,0.8536961,132,14.883337,-1.0,10.375903234750316,0.0,0
121.54699867543393,-4.274812942539567,1.0297619,0.5780669,2.2187872,0.80637944,42,25.04593,-31.0,11.757435319956508,0.0,0
121.61850457204984,-4.202408730639533,1.1994919,0.6520079,1.9356301,0.7480315,91,15.526721,-24.0,10.33155505680969,0.0,0
121.63090132297069,-4.240137972572553,1.0031948,0.51792294,2.2180774,0.8096393,129,12.051036,47.0,15.956225607352437,0.0,0
121.69845463233646,-4.302301390233624,1.1413276,0.53593093,2.2150435,0.77879226,510,10.16517,16.0,12.378797267169212,0.0,0
121.59550770077637,-4.225764928026641,0.87931037,0.4748804,2.32674,0.84522,175,15.417597,-10.0,11.032081168330723,0.0,0
121.63880649747092,-4.242293929254441,0.97473997,0.51302606,2.222573,0.78649306,264,12.428563,7.0,10.563117959616422,0.0,0
